Date,Fire_Name,Site_Name,Observers,Weather,cohort,Species,tree_num,core_ht,dch,dbh,sample_type,Condition_of_Core,fire_scar,age_count,Age_1,Age_2,Age_3,ave_age,field_notes,Counting_Notes,Age_Notes
9/14/11,Wickersham Dome,WD-6,CN LRC,sunny,1,BENE,2,9,12.6,7.9,core,good,no,1,35,NA,NA,35,NA,really hard to read first rings,NA
9/14/11,Wickersham Dome,WD-6,CN LRC,sunny,1,BENE,3,10,8.4,5.1,core,good,no,1,35,NA,NA,35,NA,NA,NA
9/14/11,Wickersham Dome,WD-6,CN LRC,sunny,1,BENE,4,10,17.8,12.5,core,good,no,1,36,NA,NA,36,NA,NA,NA
9/14/11,Wickersham Dome,WD-6,CN LRC,sunny,1,BENE,5,13,9.9,6.9,core,fair,no,1,NA,NA,NA,NA,NA,way off pith - trash?,TRASH
9/14/11,Wickersham Dome,WD-6,CN LRC,sunny,2,PIMA,1,15,13.8,9.5,core,thrid try,no,2,32,32,NA,32,NA,few years off pith,NA
9/14/11,Wickersham Dome,WD-6,CN LRC,sunny,2,PIMA,2,33,21.5,15.5,core,good,no,2,68,68,NA,68,NA,NA,NA
9/14/11,Wickersham Dome,WD-6,CN LRC,sunny,2,PIMA,3,19,11.2,7.6,core,good,no,1,16,NA,NA,16,NA,can't tell where pith is,maybe part of younger cohort?
9/14/11,Wickersham Dome,WD-6,CN LRC,sunny,2,PIMA,4,12,7.9,5.3,core,good,no,2,32,33,NA,32.5,NA,NA,NA
9/14/11,Wickersham Dome,WD-6,CN LRC,sunny,2,PIMA,5,15,7.5,5.8,core,good,no,2,16,16,NA,16,NA,NA,maybe part of younger cohort?
9/14/11,Wickersham Dome,WD-6,CN LRC,sunny,3,POTR,1,23,12.5,11.8,core,some rot,no,2,43,39,NA,41,NA,NA,NA
9/14/11,Wickersham Dome,WD-6,CN LRC,sunny,3,POTR,2,27,11.4,10.1,core,some rot at pith,no,2,40,38,NA,39,NA,NA,NA
9/14/11,Wickersham Dome,WD-6,CN LRC,sunny,3,POTR,3,19,10.3,10,core,very rotty,no,2,27,27,NA,27,NA,way off pith,NA
9/14/11,Wickersham Dome,WD-6,CN LRC,sunny,3,POTR,4,30,14.7,13,core,rot at pith,no,2,29,30,NA,29.5,NA,few years off pith,NA
9/14/11,Wickersham Dome,WD-6,CN LRC,sunny,3,POTR,5,27,14.1,12.8,core,rotten,no,2,32,33,NA,32.5,NA,NA,NA
9/14/11,Wickersham Dome,WD-6,CN LRC,sunny,4,PIMA,1,5,?,<DBH,cookie,good,no,1,19,NA,NA,19,NA,NA,NA
9/14/11,Wickersham Dome,WD-6,CN LRC,sunny,4,PIMA,2,5,?,<DBH,cookie,good,no,1,17,NA,NA,17,NA,NA,NA
9/14/11,Wickersham Dome,WD-6,CN LRC,sunny,4,PIMA,3,5,?,<DBH,cookie,good,no,1,21,NA,NA,21,NA,NA,NA
9/14/11,Wickersham Dome,WD-6,CN LRC,sunny,4,PIMA,4,5,?,<DBH,cookie,good,no,1,18,NA,NA,18,NA,NA,NA
9/14/11,Wickersham Dome,WD-6,CN LRC,sunny,4,PIMA,5,5,?,<DBH,cookie,good,no,1,22,NA,NA,22,NA,NA,NA
9/14/11,Wickersham Dome,WD-6,CN LRC,sunny,5,CBSNBC,1,5,10,<DBH,cookie,good,no,3,128,130,129,129,NA,NA,NA
9/14/11,Wickersham Dome,WD-6,CN LRC,sunny,5,CBSNBC,2,5,10,<DBH,cookie,good,no,1,135,NA,NA,135,NA,NA,NA
9/14/11,Wickersham Dome,WD-6,CN LRC,sunny,5,CBSNBC,3,5,10,<DBH,cookie,good,no,1,132,NA,NA,132,NA,NA,NA
9/14/11,Wickersham Dome,WD-6,CN LRC,sunny,5,CBSNBC,4,5,10,<DBH,cookie,good,no,2,146,146,NA,146,NA,NA,NA
9/14/11,Wickersham Dome,WD-6,CN LRC,sunny,5,CBSNBC,5,5,10,<DBH,cookie,good,no,1,134,NA,NA,134,NA,NA,NA
9/14/11,Wickersham Dome,WD-7,LRC CN BC,sunny,1,BENE,1,24,19.1,14.2,core,good,no,2,35,37,NA,36,NA,NA,NA
9/14/11,Wickersham Dome,WD-7,LRC CN BC,sunny,1,BENE,2,28,16.1,9.4,core,good,no,1,37,NA,NA,37,tree forks- two heads!,NA,NA
9/14/11,Wickersham Dome,WD-7,LRC CN BC,sunny,1,BENE,3,21,16.4,15.8,core,good,no,2,34,34,NA,34,tree forks- two heads!,NA,NA
9/14/11,Wickersham Dome,WD-7,LRC CN BC,sunny,1,BENE,4,27,21.4,16.8,core,good,no,2,30,30,NA,30,NA,NA,NA
9/14/11,Wickersham Dome,WD-7,LRC CN BC,sunny,1,BENE,5,16,19.3,15.1,core,good,no,2,33,34,NA,33.5,NA,NA,NA
9/14/11,Wickersham Dome,WD-7,LRC CN BC,sunny,2,PIMA,1,15,?,4.7,cookie,good,no,1,28,NA,NA,28,NA,NA,NA
9/14/11,Wickersham Dome,WD-7,LRC CN BC,sunny,2,PIMA,2,15,?,4,cookie,good,no,1,27,NA,NA,27,NA,NA,NA
9/14/11,Wickersham Dome,WD-7,LRC CN BC,sunny,2,PIMA,3,15,?,2.5,cookie,good,no,1,24,NA,NA,24,NA,NA,NA
9/14/11,Wickersham Dome,WD-7,LRC CN BC,sunny,2,PIMA,4,15,?,6,cookie,good,no,1,28,NA,NA,28,NA,NA,NA
9/14/11,Wickersham Dome,WD-7,LRC CN BC,sunny,2,PIMA,5,15,?,7.7,cookie,good,no,2,30,32,NA,31,NA,NA,NA
9/14/11,Wickersham Dome,WD-7,LRC CN BC,sunny,3,BENE,1,15,?,4.3,cookie,good,no,1,26,NA,NA,26,NA,NA,NA
9/14/11,Wickersham Dome,WD-7,LRC CN BC,sunny,3,BENE,2,15,?,1.5,cookie,good,no,2,24,23,NA,23.5,NA,NA,NA
9/14/11,Wickersham Dome,WD-7,LRC CN BC,sunny,3,BENE,3,15,?,2.3,cookie,good,no,1,29,NA,NA,29,NA,NA,NA
9/14/11,Wickersham Dome,WD-7,LRC CN BC,sunny,3,BENE,4,15,?,1.9,cookie,good,no,1,27,NA,NA,27,NA,NA,NA
9/14/11,Wickersham Dome,WD-7,LRC CN BC,sunny,3,BENE,5,15,?,2,cookie,good,no,1,24,NA,NA,24,NA,NA,NA
9/14/11,Wickersham Dome,WD-7,LRC CN BC,sunny,4,PIMA,1,15,?,<DBH,cookie,good,no,2,25,24,NA,24.5,NA,NA,NA
9/14/11,Wickersham Dome,WD-7,LRC CN BC,sunny,4,PIMA,2,15,?,<DBH,cookie,good,no,2,27,25,NA,26,NA,NA,NA
9/14/11,Wickersham Dome,WD-7,LRC CN BC,sunny,4,PIMA,3,15,?,<DBH,cookie,good,no,2,25,25,NA,25,NA,NA,NA
9/14/11,Wickersham Dome,WD-7,LRC CN BC,sunny,4,PIMA,4,15,?,<DBH,cookie,good,no,2,28,26,NA,27,NA,NA,NA
9/14/11,Wickersham Dome,WD-7,LRC CN BC,sunny,4,PIMA,5,15,?,<DBH,cookie,good,no,2,26,26,NA,26,NA,NA,NA
9/14/11,Wickersham Dome,WD-7,LRC CN BC,sunny,5,CBSNBC,1,15,?,12,cookie,good,no,2,132,130,NA,131,NA,NA,NA
9/14/11,Wickersham Dome,WD-7,LRC CN BC,sunny,5,CBSNBC,2,15,?,12,cookie,good,no,1,126,NA,NA,126,NA,NA,NA
9/20/11,Wickersham Dome,WD-8,CN,partly cloudy,1,POTR,1,28,10,8.9,core,good,no,1,23,NA,NA,23,NA,hard to read rings,way off pith
9/20/11,Wickersham Dome,WD-8,CN,partly cloudy,1,POTR,2,26,11.5,10.5,core,good,no,1,39,NA,NA,39,NA,NA,NA
9/20/11,Wickersham Dome,WD-8,CN,partly cloudy,1,POTR,3,28,10.8,9.5,core,some rot at pith,no,1,39,NA,NA,39,NA,NA,NA
9/20/11,Wickersham Dome,WD-8,CN,partly cloudy,1,POTR,4,28,11.2,10,core,good,no,1,37,NA,NA,37,NA,NA,NA
9/20/11,Wickersham Dome,WD-8,CN,partly cloudy,1,POTR,5,24,10,9.2,core,good,no,1,36,NA,NA,36,NA,NA,NA
9/20/11,Wickersham Dome,WD-8,CN,partly cloudy,2,BENE,1,30,16.5,11.7,core,good,no,1,34,NA,NA,34,NA,NA,NA
9/20/11,Wickersham Dome,WD-8,CN,partly cloudy,2,BENE,2,36,13.6,12.2,core,good,no,1,32,NA,NA,32,NA,NA,NA
9/20/11,Wickersham Dome,WD-8,CN,partly cloudy,3,PIMA,1,8,?,<DBH,cookie,good,no,2,35,33,NA,34,NA,NA,NA
9/20/11,Wickersham Dome,WD-8,CN,partly cloudy,3,PIMA,2,8,?,1.1,cookie,good,no,2,33,35,NA,34,NA,NA,NA
9/20/11,Wickersham Dome,WD-8,CN,partly cloudy,3,PIMA,3,8,?,<DBH,cookie,good,no,2,29,30,NA,29.5,NA,NA,NA
9/20/11,Wickersham Dome,WD-8,CN,partly cloudy,3,PIMA,4,8,?,2,cookie,good,no,2,24,25,NA,24.5,NA,NA,NA
9/20/11,Wickersham Dome,WD-8,CN,partly cloudy,3,PIMA,5,8,?,<DBH,cookie,good,no,2,28,26,NA,27,NA,NA,NA
8/16/11,Big Denver,BD-1,CN,sunny,4,ALNVER,1,10,7.4,5.4,cookie,good,no,NA,NA,NA,NA,NA,NA,NA,NA
8/16/11,Big Denver,BD-2,BC,partly sunny,3,ALNVER,1,20,7.8,5.2,core,good,no,NA,NA,NA,NA,NA,NA,NA,NA
8/31/11,Gerstle River,GR-10,BC,sunny,4,CBSNBC,3,25,?,8,cookie,good,no,NA,NA,NA,NA,NA,NA,NA,NA
9/20/11,Wickersham Dome,WD-8,CN,partly cloudy,4,CBSNBC,1,?,?,?,?,good,no,NA,NA,NA,NA,NA,NA,NA,NA
9/20/11,Wickersham Dome,WD-8,CN,partly cloudy,4,CBSNBC,2,?,?,?,?,good,no,NA,NA,NA,NA,NA,NA,NA,NA
9/20/11,Wickersham Dome,WD-8,CN,partly cloudy,4,CBSNBC,3,?,?,?,?,good,no,NA,NA,NA,NA,NA,NA,NA,NA
9/20/11,Wickersham Dome,WD-8,CN,partly cloudy,4,CBSNBC,4,?,?,?,?,good,no,NA,NA,NA,NA,NA,NA,NA,NA
9/20/11,Wickersham Dome,WD-8,CN,partly cloudy,4,CBSNBC,5,?,?,?,?,good,no,NA,NA,NA,NA,NA,NA,NA,NA
